MC_DataTool ASCII conversion

t           	Fi H6       
26523.000   	8.97        
26524.000   	8.97        
26525.000   	7.51        
26526.000   	7.20        
26527.000   	2.26        
26528.000   	0.61        
26529.000   	0.18        
26530.000   	-1.77       
26531.000   	-2.26       
26532.000   	-4.33       
26533.000   	-9.70       
26534.000   	-14.40      
26535.000   	-15.69      
26536.000   	-21.91      
26537.000   	-25.51      
26538.000   	-24.78      
26539.000   	-20.20      
26540.000   	-31.01      
26541.000   	-34.30      
26542.000   	3.48        
26543.000   	16.11       
26544.000   	19.65       
26545.000   	21.85       
26546.000   	19.78       
26547.000   	19.23       
26548.000   	14.95       
26549.000   	17.58       
26550.000   	15.01       
26551.000   	12.08       
26552.000   	10.68       
26553.000   	9.89        
26554.000   	6.59        
26555.000   	7.87        
26556.000   	4.27        
26557.000   	7.93        
26558.000   	8.97        
26559.000   	5.07        
26560.000   	-0.37       
26561.000   	-0.12       
26562.000   	-5.98       
26563.000   	-7.32       
26564.000   	-9.16       
26565.000   	-12.27      
26566.000   	-14.22      
26567.000   	-19.84      
26568.000   	-22.03      
26569.000   	-24.05      
26570.000   	-24.17      
26571.000   	-21.24      
26572.000   	-28.63      
26573.000   	-30.76      
26574.000   	-11.54      
26575.000   	13.67       
26576.000   	17.88       
26577.000   	17.70       
26578.000   	23.07       
26579.000   	19.96       
26580.000   	17.70       
26581.000   	19.29       
26582.000   	15.01       
26583.000   	14.28       
26584.000   	13.92       
26585.000   	6.84        
26586.000   	10.74       
26587.000   	9.40        
26588.000   	8.85        
26589.000   	7.26        
26590.000   	10.44       
26591.000   	5.86        
26592.000   	0.55        
26593.000   	0.31        
26594.000   	-4.15       
26595.000   	-5.55       
26596.000   	-8.85       
26597.000   	-10.86      
26598.000   	-13.55      
26599.000   	-16.05      
26600.000   	-19.41      
26601.000   	-23.68      
26602.000   	-23.50      
26603.000   	-24.17      
26604.000   	-28.14      
26605.000   	-30.52      
26606.000   	-26.49      
26607.000   	10.25       
26608.000   	17.64       
26609.000   	20.26       
26610.000   	19.96       
26611.000   	17.82       
26612.000   	20.26       
26613.000   	18.92       
26614.000   	18.19       
26615.000   	16.78       
26616.000   	17.76       
26617.000   	12.27       
26618.000   	13.73       
26619.000   	12.88       
26620.000   	11.84       
26621.000   	12.94       
26622.000   	12.27       
26623.000   	9.46        
26624.000   	4.21        
26625.000   	3.48        
26626.000   	-0.61       
26627.000   	-2.56       
26628.000   	-7.45       
26629.000   	-5.74       
26630.000   	-7.93       
26631.000   	-10.50      
26632.000   	-16.30      
26633.000   	-20.14      
26634.000   	-25.82      
26635.000   	-25.39      
26636.000   	-22.03      
26637.000   	-28.08      
26638.000   	-30.09      
26639.000   	8.12        
26640.000   	14.65       
26641.000   	20.45       
26642.000   	22.03       
26643.000   	22.16       
26644.000   	22.40       
26645.000   	22.77       
26646.000   	18.01       
26647.000   	14.22       
26648.000   	13.06       
26649.000   	10.25       
26650.000   	12.63       
26651.000   	10.07       
26652.000   	10.62       
26653.000   	11.66       
26654.000   	7.39        
26655.000   	3.72        
26656.000   	2.26        
26657.000   	1.16        
26658.000   	0.06        
26659.000   	-4.70       
26660.000   	-6.29       
26661.000   	-8.24       
26662.000   	-14.28      
26663.000   	-14.53      
26664.000   	-16.97      
26665.000   	-20.75      
26666.000   	-27.22      
26667.000   	-25.94      
26668.000   	-25.15      
26669.000   	-30.03      
26670.000   	-35.16      
26671.000   	-12.08      
26672.000   	15.26       
26673.000   	16.72       
26674.000   	18.43       
26675.000   	21.30       
26676.000   	16.66       
26677.000   	12.94       
26678.000   	15.99       
26679.000   	14.22       
26680.000   	11.72       
26681.000   	14.04       
26682.000   	7.57        
26683.000   	9.16        
26684.000   	8.24        
26685.000   	6.23        
26686.000   	5.25        
26687.000   	4.82        
26688.000   	2.38        
26689.000   	0.43        
26690.000   	-2.75       
26691.000   	-5.98       
26692.000   	-6.47       
26693.000   	-9.52       
26694.000   	-12.82      
26695.000   	-14.04      
26696.000   	-18.19      
26697.000   	-21.67      
26698.000   	-26.67      
26699.000   	-32.23      
26700.000   	-28.56      
26701.000   	-30.21      
26702.000   	-35.89      
26703.000   	-30.52      
26704.000   	10.50       
26705.000   	16.60       
26706.000   	16.91       
26707.000   	15.50       
26708.000   	15.56       
26709.000   	16.54       
26710.000   	14.53       
26711.000   	18.37       
26712.000   	15.32       
26713.000   	14.53       
26714.000   	11.41       
26715.000   	9.58        
26716.000   	3.78        
26717.000   	8.06        
26718.000   	7.69        
26719.000   	4.15        
26720.000   	4.33        
26721.000   	2.69        
26722.000   	-2.26       
26723.000   	-6.04       
26724.000   	-5.62       
26725.000   	-7.87       
26726.000   	-12.27      
26727.000   	-11.17      
26728.000   	-18.25      
26729.000   	-21.79      
26730.000   	-26.79      
26731.000   	-31.43      
26732.000   	-27.59      
26733.000   	-28.81      
26734.000   	-35.58      
26735.000   	-37.05      
26736.000   	4.94        
26737.000   	13.79       
26738.000   	16.05       
26739.000   	14.28       
26740.000   	16.42       
26741.000   	16.11       
26742.000   	15.44       
26743.000   	15.50       
26744.000   	13.67       
26745.000   	13.31       
26746.000   	9.64        
26747.000   	5.37        
26748.000   	8.12        
26749.000   	8.24        
26750.000   	6.41        
26751.000   	4.27        
26752.000   	6.35        
26753.000   	2.75        
26754.000   	0.85        
26755.000   	-3.54       
26756.000   	-8.12       
26757.000   	-6.77       
26758.000   	-9.89       
26759.000   	-15.08      
26760.000   	-15.56      
26761.000   	-18.62      
26762.000   	-20.81      
26763.000   	-24.29      
26764.000   	-26.86      
26765.000   	-28.14      
26766.000   	-29.66      
26767.000   	-33.08      
26768.000   	-7.08       
26769.000   	15.93       
26770.000   	15.38       
26771.000   	21.79       
26772.000   	21.36       
26773.000   	17.21       
26774.000   	20.75       
26775.000   	19.41       
26776.000   	17.70       
26777.000   	15.56       
26778.000   	12.15       
26779.000   	8.48        
26780.000   	10.62       
26781.000   	11.11       
26782.000   	11.05       
26783.000   	7.81        
26784.000   	11.41       
26785.000   	7.57        
26786.000   	4.58        
26787.000   	0.79        
26788.000   	-4.27       
26789.000   	-0.79       
26790.000   	-5.49       
26791.000   	-6.77       
26792.000   	-11.11      
26793.000   	-15.56      
26794.000   	-19.17      
26795.000   	-24.96      
26796.000   	-26.31      
26797.000   	-20.69      
26798.000   	-31.07      
26799.000   	-34.85      
26800.000   	-19.90      
26801.000   	17.15       
26802.000   	20.63       
26803.000   	19.71       
26804.000   	22.89       
26805.000   	17.46       
26806.000   	16.72       
26807.000   	21.00       
26808.000   	15.26       
26809.000   	13.98       
26810.000   	15.08       
26811.000   	12.88       
26812.000   	11.17       
26813.000   	12.76       
26814.000   	11.41       
26815.000   	9.64        
26816.000   	6.59        
26817.000   	5.68        
26818.000   	4.21        
26819.000   	0.67        
26820.000   	-4.52       
26821.000   	-3.05       
26822.000   	-4.03       
26823.000   	-10.80      
26824.000   	-11.05      
26825.000   	-14.04      
26826.000   	-21.36      
26827.000   	-21.00      
26828.000   	-24.48      
26829.000   	-24.05      
26830.000   	-25.39      
26831.000   	-29.72      
26832.000   	-34.18      
26833.000   	5.07        
26834.000   	15.87       
26835.000   	14.34       
26836.000   	17.03       
26837.000   	15.01       
26838.000   	18.80       
26839.000   	18.62       
26840.000   	16.72       
26841.000   	14.40       
26842.000   	14.28       
26843.000   	11.96       
26844.000   	10.25       
26845.000   	10.56       
26846.000   	11.35       
26847.000   	8.48        
26848.000   	13.12       
26849.000   	8.79        
26850.000   	4.58        
26851.000   	2.69        
26852.000   	2.32        
26853.000   	-2.08       
26854.000   	-2.01       
26855.000   	-5.86       
26856.000   	-13.12      
26857.000   	-13.67      
26858.000   	-15.08      
26859.000   	-19.47      
26860.000   	-21.24      
26861.000   	-26.25      
26862.000   	-25.15      
26863.000   	-31.92      
26864.000   	-36.19      
26865.000   	-3.17       
26866.000   	16.36       
26867.000   	18.37       
26868.000   	19.10       
26869.000   	17.46       
26870.000   	16.60       
26871.000   	18.25       
26872.000   	20.63       
26873.000   	20.57       
26874.000   	15.56       
26875.000   	13.00       
26876.000   	11.29       
26877.000   	12.45       
26878.000   	12.88       
26879.000   	8.67        
26880.000   	8.79        
26881.000   	8.12        
26882.000   	2.01        
26883.000   	0.43        
26884.000   	-0.43       
26885.000   	-3.66       
26886.000   	-4.82       
26887.000   	-4.58       
26888.000   	-9.95       
26889.000   	-13.12      
26890.000   	-17.76      
26891.000   	-21.67      
26892.000   	-22.22      
26893.000   	-23.50      
26894.000   	-23.68      
26895.000   	-29.85      
26896.000   	-31.92      
26897.000   	-22.09      
26898.000   	14.89       
26899.000   	18.31       
26900.000   	19.96       
26901.000   	19.23       
26902.000   	19.96       
26903.000   	18.62       
26904.000   	20.02       
26905.000   	14.83       
26906.000   	12.02       
26907.000   	14.71       
26908.000   	9.83        
26909.000   	8.61        
26910.000   	8.54        
26911.000   	8.24        
26912.000   	4.82        
26913.000   	10.44       
26914.000   	9.64        
26915.000   	3.72        
26916.000   	1.04        
26917.000   	-3.66       
26918.000   	-5.98       
26919.000   	-9.28       
26920.000   	-7.45       
26921.000   	-12.57      
26922.000   	-15.81      
26923.000   	-18.86      
26924.000   	-22.89      
26925.000   	-28.56      
26926.000   	-26.98      
26927.000   	-27.40      
26928.000   	-34.91      
26929.000   	-34.79      
26930.000   	4.64        
26931.000   	15.20       
26932.000   	17.40       
26933.000   	16.91       
26934.000   	16.36       
26935.000   	17.27       
26936.000   	15.69       
26937.000   	15.87       
26938.000   	15.14       
26939.000   	11.90       
26940.000   	9.77        
26941.000   	9.03        
26942.000   	8.30        
26943.000   	8.91        
26944.000   	5.19        
26945.000   	6.90        
26946.000   	7.51        
26947.000   	1.89        
26948.000   	-2.56       
26949.000   	-3.60       
26950.000   	-7.51       
26951.000   	-2.69       
26952.000   	-9.40       
26953.000   	-15.38      
26954.000   	-13.55      
26955.000   	-20.69      
26956.000   	-21.67      
26957.000   	-27.40      
26958.000   	-29.48      
26959.000   	-25.94      
26960.000   	-31.01      
26961.000   	-38.64      
26962.000   	-1.89       
26963.000   	13.55       
26964.000   	16.66       
26965.000   	18.19       
26966.000   	17.40       
